timestamp               , symbol, price            , size   , exchange , conditions, data_source
2025-10-10T19:47:31.423Z, SPY   , 656.35           ,      15, D        , |I        , stock_trade
2025-10-10T19:47:31.424Z, SPY   , 656.35           ,      12, D        , |I        , stock_trade
2025-10-10T19:47:31.482Z, SPY   , 656.3178         ,       9, D        , |I        , stock_trade
2025-10-10T19:47:31.483Z, SPY   , 656.328          ,       2, D        , |I        , stock_trade
2025-10-10T19:47:31.483Z, SPY   , 656.33           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:31.613Z, SPY   , 656.33           ,       6, D        , |I        , stock_trade
2025-10-10T19:47:31.616Z, SPY   , 656.3112         ,      25, D        , |I        , stock_trade
2025-10-10T19:47:31.619Z, SPY   , 656.33           ,      10, U        , |F|I      , stock_trade
2025-10-10T19:47:31.622Z, SPY   , 656.33           ,      29, T        , |F|I      , stock_trade
2025-10-10T19:47:31.628Z, SPY   , 656.33           ,     100, H        , |F        , stock_trade
2025-10-10T19:47:31.637Z, SPY   , 656.35           ,       5, D        , |I        , stock_trade
2025-10-10T19:47:31.618Z, SPY   , 656.33           ,      27, U        , |F|I      , stock_trade
2025-10-10T19:47:31.625Z, SPY   , 656.32           ,      30, Z        , |I        , stock_trade
2025-10-10T19:47:31.630Z, SPY   , 656.33           ,      15, H        , |F|I      , stock_trade
2025-10-10T19:47:31.850Z, SPY   , 656.3276         ,     125, D        ,           , stock_trade
2025-10-10T19:47:31.861Z, SPY   , 656.33           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:31.941Z, SPY   , 656.34           ,     116, D        ,           , stock_trade
2025-10-10T19:47:31.941Z, SPY   , 656.34           ,       6, D        , |I        , stock_trade
2025-10-10T19:47:31.944Z, SPY   , 656.36           ,     100, D        ,           , stock_trade
2025-10-10T19:47:32.021Z, SPY   , 656.355          ,       2, D        , |I        , stock_trade
2025-10-10T19:47:32.158Z, SPY   , 656.35           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:32.193Z, SPY   , 656.36           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:32.208Z, SPY   , 656.36           ,      10, D        , |I        , stock_trade
2025-10-10T19:47:32.284Z, SPY   , 656.3587         ,      20, D        , |I        , stock_trade
2025-10-10T19:47:32.287Z, SPY   , 656.3587         ,     200, D        ,           , stock_trade
2025-10-10T19:47:32.306Z, SPY   , 656.36           ,      13, D        , |I        , stock_trade
2025-10-10T19:47:32.308Z, SPY   , 656.35           ,      50, D        , |I        , stock_trade
2025-10-10T19:47:32.450Z, SPY   , 656.36           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:32.528Z, SPY   , 656.37           ,      50, P        , |F|I      , stock_trade
2025-10-10T19:47:32.634Z, SPY   , 656.3713         ,      25, D        , |I        , stock_trade
2025-10-10T19:47:32.637Z, SPY   , 656.39           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:32.701Z, SPY   , 656.3991         ,      50, D        , |I        , stock_trade
2025-10-10T19:47:32.729Z, SPY   , 656.387          ,     150, D        ,           , stock_trade
2025-10-10T19:47:32.863Z, SPY   , 656.4            ,      31, D        , |I        , stock_trade
2025-10-10T19:47:32.988Z, SPY   , 656.4            ,       1, D        , |I        , stock_trade
2025-10-10T19:47:32.989Z, SPY   , 656.39           ,     100, V        ,           , stock_trade
2025-10-10T19:47:32.990Z, SPY   , 656.39           ,     101, V        ,           , stock_trade
2025-10-10T19:47:32.993Z, SPY   , 656.39           ,     100, P        ,           , stock_trade
2025-10-10T19:47:32.992Z, SPY   , 656.3988         ,     115, D        ,           , stock_trade
2025-10-10T19:47:32.993Z, SPY   , 656.39           ,      60, P        , |I        , stock_trade
2025-10-10T19:47:32.995Z, SPY   , 656.39           ,       8, P        , |I        , stock_trade
2025-10-10T19:47:32.996Z, SPY   , 656.39           ,     100, P        ,           , stock_trade
2025-10-10T19:47:33.061Z, SPY   , 656.36           ,      60, P        , |I        , stock_trade
2025-10-10T19:47:33.204Z, SPY   , 656.38           ,       4, D        , |I        , stock_trade
2025-10-10T19:47:33.286Z, SPY   , 656.3288         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:33.302Z, SPY   , 656.32           ,     100, D        ,           , stock_trade
2025-10-10T19:47:33.547Z, SPY   , 656.32           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:33.546Z, SPY   , 656.317          ,       6, D        , |I        , stock_trade
2025-10-10T19:47:33.681Z, SPY   , 656.31           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:33.727Z, SPY   , 656.328          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:33.731Z, SPY   , 656.32           ,     100, D        ,           , stock_trade
2025-10-10T19:47:33.733Z, SPY   , 656.32           ,     100, D        ,           , stock_trade
2025-10-10T19:47:33.777Z, SPY   , 656.295          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:33.779Z, SPY   , 656.29           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:33.780Z, SPY   , 656.3            ,       5, U        , |F|I      , stock_trade
2025-10-10T19:47:33.938Z, SPY   , 656.3            ,       2, D        , |I        , stock_trade
2025-10-10T19:47:34.064Z, SPY   , 656.3            ,      11, T        , |F|I      , stock_trade
2025-10-10T19:47:34.072Z, SPY   , 656.31           ,     100, D        ,           , stock_trade
2025-10-10T19:47:34.071Z, SPY   , 656.31           ,     100, D        ,           , stock_trade
2025-10-10T19:47:34.097Z, SPY   , 656.31           ,       5, D        , |I        , stock_trade
2025-10-10T19:47:34.349Z, SPY   , 656.3396         ,       5, D        , |I        , stock_trade
2025-10-10T19:47:34.366Z, SPY   , 656.34           ,     100, D        ,           , stock_trade
2025-10-10T19:47:34.370Z, SPY   , 656.34           ,      71, D        , |I        , stock_trade
2025-10-10T19:47:34.412Z, SPY   , 656.33           ,    1168, N        ,           , stock_trade
2025-10-10T19:47:34.606Z, SPY   , 656.32           ,      20, N        , |F|I      , stock_trade
2025-10-10T19:47:34.607Z, SPY   , 656.32           ,      70, P        , |F|I      , stock_trade
2025-10-10T19:47:34.607Z, SPY   , 656.32           ,     100, P        , |F        , stock_trade
2025-10-10T19:47:34.608Z, SPY   , 656.32           ,      80, N        , |F|I      , stock_trade
2025-10-10T19:47:34.609Z, SPY   , 656.33           ,     202, A        , |F        , stock_trade
2025-10-10T19:47:34.610Z, SPY   , 656.33           ,     302, A        , |F        , stock_trade
2025-10-10T19:47:34.611Z, SPY   , 656.31           ,      70, D        , |I        , stock_trade
2025-10-10T19:47:34.613Z, SPY   , 656.315          ,     100, P        ,           , stock_trade
2025-10-10T19:47:34.615Z, SPY   , 656.3            ,       1, D        , |I        , stock_trade
2025-10-10T19:47:34.617Z, SPY   , 656.3            ,      60, P        , |F|I      , stock_trade
2025-10-10T19:47:34.620Z, SPY   , 656.3            ,     100, D        ,           , stock_trade
2025-10-10T19:47:34.798Z, SPY   , 656.323          ,      50, D        , |I        , stock_trade
2025-10-10T19:47:34.836Z, SPY   , 656.3316         ,     100, D        ,           , stock_trade
2025-10-10T19:47:34.940Z, SPY   , 656.3088         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:34.939Z, SPY   , 656.33           ,     100, D        ,           , stock_trade
2025-10-10T19:47:34.941Z, SPY   , 656.33           ,     100, P        , |F        , stock_trade
2025-10-10T19:47:34.942Z, SPY   , 656.33           ,     200, T        , |F        , stock_trade
2025-10-10T19:47:34.941Z, SPY   , 656.32           ,       3, P        , |F|I      , stock_trade
2025-10-10T19:47:34.942Z, SPY   , 656.32           ,      10, U        , |F|I      , stock_trade
2025-10-10T19:47:34.941Z, SPY   , 656.32           ,      70, P        , |F|I      , stock_trade
2025-10-10T19:47:34.942Z, SPY   , 656.32           ,      50, T        , |F|I      , stock_trade
2025-10-10T19:47:34.944Z, SPY   , 656.335          ,     200, X        , |F        , stock_trade
2025-10-10T19:47:34.942Z, SPY   , 656.32           ,       9, U        , |F|I      , stock_trade
2025-10-10T19:47:34.966Z, SPY   , 656.335          ,     900, D        ,           , stock_trade
2025-10-10T19:47:35.081Z, SPY   , 656.34           ,     100, P        ,           , stock_trade
2025-10-10T19:47:35.082Z, SPY   , 656.34           ,      70, P        , |I        , stock_trade
2025-10-10T19:47:35.085Z, SPY   , 656.36           ,       7, U        , |F|I      , stock_trade
2025-10-10T19:47:35.084Z, SPY   , 656.35           ,       7, U        , |F|I      , stock_trade
2025-10-10T19:47:35.119Z, SPY   , 656.32           ,      25, T        , |F|I      , stock_trade
2025-10-10T19:47:35.121Z, SPY   , 656.32           ,      75, T        , |F|I      , stock_trade
2025-10-10T19:47:35.120Z, SPY   , 656.32           ,     100, T        , |F        , stock_trade
2025-10-10T19:47:35.122Z, SPY   , 656.33           ,     120, D        ,           , stock_trade
2025-10-10T19:47:35.126Z, SPY   , 656.3            ,     100, D        ,           , stock_trade
2025-10-10T19:47:35.164Z, SPY   , 656.32           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:35.299Z, SPY   , 656.33           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:35.302Z, SPY   , 656.33           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:35.306Z, SPY   , 656.3            ,       3, D        , |I        , stock_trade
2025-10-10T19:47:35.341Z, SPY   , 656.32           ,      10, D        , |I        , stock_trade
2025-10-10T19:47:35.349Z, SPY   , 656.32           ,      20, D        , |I        , stock_trade
2025-10-10T19:47:35.341Z, SPY   , 656.31           ,      90, D        , |I        , stock_trade
2025-10-10T19:47:35.351Z, SPY   , 656.3173         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:35.347Z, SPY   , 656.32           ,      50, N        , |F|I      , stock_trade
2025-10-10T19:47:35.349Z, SPY   , 656.32           ,      80, D        , |I        , stock_trade
2025-10-10T19:47:35.349Z, SPY   , 656.32           ,       9, D        , |I        , stock_trade
2025-10-10T19:47:35.352Z, SPY   , 656.31           ,      50, P        , |I        , stock_trade
2025-10-10T19:47:35.376Z, SPY   , 655.8813         ,      62, D        , |I        , stock_trade
2025-10-10T19:47:35.414Z, SPY   , 656.3            ,     200, D        ,           , stock_trade
2025-10-10T19:47:35.472Z, SPY   , 656.33           ,      15, D        , |I        , stock_trade
2025-10-10T19:47:35.611Z, SPY   , 656.3            ,     100, D        ,           , stock_trade
2025-10-10T19:47:35.608Z, SPY   , 656.305          ,       3, D        , |I        , stock_trade
2025-10-10T19:47:35.609Z, SPY   , 656.3            ,     100, D        ,           , stock_trade
2025-10-10T19:47:35.626Z, SPY   , 656.29           ,     264, P        ,           , stock_trade
2025-10-10T19:47:35.627Z, SPY   , 656.29           ,     100, P        ,           , stock_trade
2025-10-10T19:47:35.630Z, SPY   , 656.29           ,       5, T        , |F|I      , stock_trade
2025-10-10T19:47:35.627Z, SPY   , 656.29           ,      20, T        , |F|I      , stock_trade
2025-10-10T19:47:35.630Z, SPY   , 656.29           ,       5, T        , |F|I      , stock_trade
2025-10-10T19:47:35.629Z, SPY   , 656.29           ,     600, P        ,           , stock_trade
2025-10-10T19:47:35.674Z, SPY   , 656.31           ,      90, D        , |I        , stock_trade
2025-10-10T19:47:35.825Z, SPY   , 656.31           ,       5, D        , |I        , stock_trade
2025-10-10T19:47:35.827Z, SPY   , 656.29           ,       7, D        , |I        , stock_trade
2025-10-10T19:47:35.829Z, SPY   , 656.3            ,     152, T        ,           , stock_trade
2025-10-10T19:47:35.859Z, SPY   , 656.3375         ,       2, D        , |I        , stock_trade
2025-10-10T19:47:36.329Z, SPY   , 656.321          ,      10, Y        , |I        , stock_trade
2025-10-10T19:47:36.335Z, SPY   , 656.33           ,      50, Z        , |I        , stock_trade
2025-10-10T19:47:36.330Z, SPY   , 656.321          ,       5, N        , |I        , stock_trade
2025-10-10T19:47:36.340Z, SPY   , 656.3398         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:36.337Z, SPY   , 656.3288         ,      15, D        , |I        , stock_trade
2025-10-10T19:47:36.346Z, SPY   , 656.32           ,     200, D        ,           , stock_trade
2025-10-10T19:47:36.349Z, SPY   , 656.32           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.351Z, SPY   , 656.32           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.353Z, SPY   , 656.32           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.353Z, SPY   , 656.32           ,     100, V        ,           , stock_trade
2025-10-10T19:47:36.352Z, SPY   , 656.32           ,     100, Z        , |F        , stock_trade
2025-10-10T19:47:36.354Z, SPY   , 656.34           ,     100, C        , |F        , stock_trade
2025-10-10T19:47:36.360Z, SPY   , 656.34           ,       4, D        , |I        , stock_trade
2025-10-10T19:47:36.360Z, SPY   , 656.35           ,       1, N        , |I        , stock_trade
2025-10-10T19:47:36.361Z, SPY   , 656.34           ,       8, D        , |I        , stock_trade
2025-10-10T19:47:36.363Z, SPY   , 656.37           ,       3, T        , |I        , stock_trade
2025-10-10T19:47:36.370Z, SPY   , 656.38           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.371Z, SPY   , 656.38           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.371Z, SPY   , 656.38           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.378Z, SPY   , 656.38           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.379Z, SPY   , 656.38           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.372Z, SPY   , 656.38           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.374Z, SPY   , 656.38           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.375Z, SPY   , 656.38           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.383Z, SPY   , 656.3869         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:36.382Z, SPY   , 656.4            ,       1, D        , |I        , stock_trade
2025-10-10T19:47:36.387Z, SPY   , 656.38           ,      89, D        , |I        , stock_trade
2025-10-10T19:47:36.384Z, SPY   , 656.38           ,      10, D        , |I        , stock_trade
2025-10-10T19:47:36.447Z, SPY   , 656.39           ,      20, D        , |I        , stock_trade
2025-10-10T19:47:36.448Z, SPY   , 656.4            ,       3, D        , |I        , stock_trade
2025-10-10T19:47:36.449Z, SPY   , 656.39           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:36.451Z, SPY   , 656.3388         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:36.613Z, SPY   , 656.3995         ,     164, D        ,           , stock_trade
2025-10-10T19:47:36.614Z, SPY   , 656.3995         ,      16, D        , |I        , stock_trade
2025-10-10T19:47:36.646Z, SPY   , 656.3999         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:36.693Z, SPY   , 656.4            ,      10, D        , |I        , stock_trade
2025-10-10T19:47:36.693Z, SPY   , 656.4            ,       5, D        , |I        , stock_trade
2025-10-10T19:47:36.715Z, SPY   , 656.38           ,     100, T        , |F        , stock_trade
2025-10-10T19:47:36.716Z, SPY   , 656.38           ,      24, T        , |F|I      , stock_trade
2025-10-10T19:47:36.843Z, SPY   , 656.394          ,    1100, D        ,           , stock_trade
2025-10-10T19:47:36.844Z, SPY   , 656.39           ,     100, D        ,           , stock_trade
2025-10-10T19:47:36.845Z, SPY   , 656.4            ,     163, P        , |F        , stock_trade
2025-10-10T19:47:36.893Z, SPY   , 656.1993         ,      68, D        , |4|I      , stock_trade
2025-10-10T19:47:36.927Z, SPY   , 656.4014         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:37.100Z, SPY   , 656.41           ,     200, P        , |F        , stock_trade
2025-10-10T19:47:37.103Z, SPY   , 656.4116         ,       7, D        , |I        , stock_trade
2025-10-10T19:47:37.105Z, SPY   , 656.42           ,     300, D        ,           , stock_trade
2025-10-10T19:47:37.236Z, SPY   , 656.4            ,     100, P        , |F        , stock_trade
2025-10-10T19:47:37.403Z, SPY   , 656.4035         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:37.435Z, SPY   , 656.397          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:37.478Z, SPY   , 656.3944         ,       7, D        , |I        , stock_trade
2025-10-10T19:47:37.522Z, SPY   , 656.4            ,     107, D        ,           , stock_trade
2025-10-10T19:47:37.683Z, SPY   , 656.3999         ,      10, D        , |I        , stock_trade
2025-10-10T19:47:37.721Z, SPY   , 656.4135         ,       2, D        , |I        , stock_trade
2025-10-10T19:47:37.723Z, SPY   , 656.415          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:38.136Z, SPY   , 656.425          ,      10, D        , |I        , stock_trade
2025-10-10T19:47:38.137Z, SPY   , 656.42           ,      58, P        , |F|I      , stock_trade
2025-10-10T19:47:38.237Z, SPY   , 656.42           ,      50, T        , |I        , stock_trade
2025-10-10T19:47:38.249Z, SPY   , 656.41           ,      30, D        , |I        , stock_trade
2025-10-10T19:47:38.259Z, SPY   , 656.44           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:38.289Z, SPY   , 656.44           ,       2, D        , |I        , stock_trade
2025-10-10T19:47:38.304Z, SPY   , 656.4296         ,      36, D        , |I        , stock_trade
2025-10-10T19:47:38.401Z, SPY   , 656.4296         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:38.402Z, SPY   , 656.4296         ,      42, D        , |I        , stock_trade
2025-10-10T19:47:38.404Z, SPY   , 656.4296         ,       1, D        , |4|I      , stock_trade
2025-10-10T19:47:38.406Z, SPY   , 656.42           ,      20, D        , |I        , stock_trade
2025-10-10T19:47:38.412Z, SPY   , 656.431          ,       1, Y        , |I        , stock_trade
2025-10-10T19:47:38.777Z, SPY   , 656.42           ,      50, P        , |I        , stock_trade
2025-10-10T19:47:38.777Z, SPY   , 656.42           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:38.777Z, SPY   , 656.43           ,      60, P        , |I        , stock_trade
2025-10-10T19:47:38.777Z, SPY   , 656.43           ,     100, P        ,           , stock_trade
2025-10-10T19:47:38.780Z, SPY   , 656.43           ,     100, P        ,           , stock_trade
2025-10-10T19:47:38.783Z, SPY   , 656.43           ,      50, P        , |I        , stock_trade
2025-10-10T19:47:38.785Z, SPY   , 656.43           ,      36, D        , |I        , stock_trade
2025-10-10T19:47:38.790Z, SPY   , 656.42           ,       2, D        , |I        , stock_trade
2025-10-10T19:47:38.794Z, SPY   , 656.425          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:38.823Z, SPY   , 656.4296         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:38.921Z, SPY   , 656.42           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:38.987Z, SPY   , 656.42           ,       4, D        , |I        , stock_trade
2025-10-10T19:47:38.992Z, SPY   , 656.42           ,     100, D        ,           , stock_trade
2025-10-10T19:47:39.028Z, SPY   , 656.43           ,      50, T        , |I        , stock_trade
2025-10-10T19:47:39.121Z, SPY   , 656.4399         ,       2, D        , |I        , stock_trade
2025-10-10T19:47:39.213Z, SPY   , 656.43           ,      60, P        , |I        , stock_trade
2025-10-10T19:47:39.218Z, SPY   , 656.43           ,     100, P        ,           , stock_trade
2025-10-10T19:47:39.214Z, SPY   , 656.43           ,     100, P        ,           , stock_trade
2025-10-10T19:47:39.218Z, SPY   , 656.43           ,     100, P        ,           , stock_trade
2025-10-10T19:47:39.222Z, SPY   , 656.43           ,      50, P        , |I        , stock_trade
2025-10-10T19:47:39.258Z, SPY   , 656.41           ,      20, D        , |I        , stock_trade
2025-10-10T19:47:39.338Z, SPY   , 656.425          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:39.463Z, SPY   , 656.0624         ,     200, D        , |4|B      , stock_trade
2025-10-10T19:47:39.464Z, SPY   , 656.35           ,       2, D        , |I        , stock_trade
2025-10-10T19:47:39.464Z, SPY   , 656.355          ,     100, D        ,           , stock_trade
2025-10-10T19:47:39.485Z, SPY   , 656.35           ,      10, D        , |I        , stock_trade
2025-10-10T19:47:39.598Z, SPY   , 656.37           ,     100, D        ,           , stock_trade
2025-10-10T19:47:39.608Z, SPY   , 656.37           ,      43, D        , |I        , stock_trade
2025-10-10T19:47:39.618Z, SPY   , 656.38           ,     200, V        ,           , stock_trade
2025-10-10T19:47:39.618Z, SPY   , 656.38           ,     100, V        ,           , stock_trade
2025-10-10T19:47:39.676Z, SPY   , 656.36           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:39.827Z, SPY   , 656.37           ,       2, Z        , |I        , stock_trade
2025-10-10T19:47:40.022Z, SPY   , 656.3999         ,      22, D        , |I        , stock_trade
2025-10-10T19:47:40.345Z, SPY   , 656.36           ,      25, Z        , |F|I      , stock_trade
2025-10-10T19:47:40.389Z, SPY   , 656.36           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:40.542Z, SPY   , 656.36           ,      10, D        , |I        , stock_trade
2025-10-10T19:47:40.545Z, SPY   , 656.36           ,     100, D        ,           , stock_trade
2025-10-10T19:47:40.555Z, SPY   , 656.35           ,       4, D        , |I        , stock_trade
2025-10-10T19:47:40.567Z, SPY   , 656.36           ,       4, D        , |I        , stock_trade
2025-10-10T19:47:40.646Z, SPY   , 656.355          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:40.672Z, SPY   , 656.355          ,       9, D        , |I        , stock_trade
2025-10-10T19:47:40.675Z, SPY   , 656.355          ,      32, D        , |I        , stock_trade
2025-10-10T19:47:40.696Z, SPY   , 656.345          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:40.908Z, SPY   , 656.33           ,       3, P        , |F|I      , stock_trade
2025-10-10T19:47:40.908Z, SPY   , 656.33           ,     100, P        , |F        , stock_trade
2025-10-10T19:47:41.078Z, SPY   , 656.3287         ,       2, D        , |I        , stock_trade
2025-10-10T19:47:41.081Z, SPY   , 656.33           ,      15, D        , |I        , stock_trade
2025-10-10T19:47:41.085Z, SPY   , 656.33           ,       8, D        , |I        , stock_trade
2025-10-10T19:47:41.087Z, SPY   , 656.335          ,       9, D        , |I        , stock_trade
2025-10-10T19:47:41.089Z, SPY   , 656.335          ,       8, D        , |I        , stock_trade
2025-10-10T19:47:41.092Z, SPY   , 656.335          ,       2, D        , |I        , stock_trade
2025-10-10T19:47:41.096Z, SPY   , 656.34           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:41.248Z, SPY   , 656.33           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:41.429Z, SPY   , 656.34           ,     100, D        ,           , stock_trade
2025-10-10T19:47:41.458Z, SPY   , 656.35           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:41.595Z, SPY   , 656.3588         ,       2, D        , |I        , stock_trade
2025-10-10T19:47:41.598Z, SPY   , 656.3501         ,       7, D        , |I        , stock_trade
2025-10-10T19:47:41.600Z, SPY   , 656.37           ,     100, D        ,           , stock_trade
2025-10-10T19:47:41.649Z, SPY   , 656.356          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:41.661Z, SPY   , 656.3591         ,      46, D        , |I        , stock_trade
2025-10-10T19:47:41.760Z, SPY   , 656.358          ,      80, D        , |I        , stock_trade
2025-10-10T19:47:41.775Z, SPY   , 656.35           ,     200, D        ,           , stock_trade
2025-10-10T19:47:41.893Z, SPY   , 656.368          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:41.958Z, SPY   , 656.3512         ,       3, D        , |I        , stock_trade
2025-10-10T19:47:41.971Z, SPY   , 656.36           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:41.975Z, SPY   , 656.3699         ,      84, D        , |I        , stock_trade
2025-10-10T19:47:42.088Z, SPY   , 656.36           ,      50, U        , |I        , stock_trade
2025-10-10T19:47:42.168Z, SPY   , 656.36           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:42.169Z, SPY   , 656.36           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:42.175Z, SPY   , 656.36           ,      50, D        , |I        , stock_trade
2025-10-10T19:47:42.169Z, SPY   , 656.36           ,       2, D        , |I        , stock_trade
2025-10-10T19:47:42.268Z, SPY   , 656.36           ,      11, D        , |I        , stock_trade
2025-10-10T19:47:42.399Z, SPY   , 656.38           ,      11, D        , |I        , stock_trade
2025-10-10T19:47:42.400Z, SPY   , 656.38           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:42.667Z, SPY   , 656.38           ,     100, P        ,           , stock_trade
2025-10-10T19:47:42.671Z, SPY   , 656.38           ,     100, P        ,           , stock_trade
2025-10-10T19:47:42.664Z, SPY   , 656.38           ,      60, P        , |I        , stock_trade
2025-10-10T19:47:42.684Z, SPY   , 656.373          ,      50, D        , |I        , stock_trade
2025-10-10T19:47:42.685Z, SPY   , 656.38           ,      32, D        , |I        , stock_trade
2025-10-10T19:47:42.726Z, SPY   , 656.3891         ,       6, D        , |I        , stock_trade
2025-10-10T19:47:42.728Z, SPY   , 656.3891         ,       1, D        , |4|I      , stock_trade
2025-10-10T19:47:42.752Z, SPY   , 656.39           ,       3, Z        , |I        , stock_trade
2025-10-10T19:47:42.796Z, SPY   , 656.37           ,     300, D        ,           , stock_trade
2025-10-10T19:47:42.809Z, SPY   , 656.39           ,      60, P        , |F|I      , stock_trade
2025-10-10T19:47:42.809Z, SPY   , 656.39           ,     100, P        , |F        , stock_trade
2025-10-10T19:47:42.813Z, SPY   , 656.39           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:42.954Z, SPY   , 656.39           ,       1, P        , |I        , stock_trade
2025-10-10T19:47:42.955Z, SPY   , 656.39           ,     100, P        ,           , stock_trade
2025-10-10T19:47:42.955Z, SPY   , 656.39           ,      50, P        , |I        , stock_trade
2025-10-10T19:47:42.957Z, SPY   , 656.4            ,     100, V        ,           , stock_trade
2025-10-10T19:47:42.960Z, SPY   , 656.39           ,       1, D        , |I        , stock_trade
2025-10-10T19:47:43.006Z, SPY   , 656.395          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:43.159Z, SPY   , 656.395          ,       6, V        , |I        , stock_trade
2025-10-10T19:47:43.190Z, SPY   , 656.39           ,     245, D        ,           , stock_trade
2025-10-10T19:47:43.318Z, SPY   , 656.38           ,       8, P        , |F|I      , stock_trade
2025-10-10T19:47:43.451Z, SPY   , 656.3977         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:43.478Z, SPY   , 656.4            ,       3, D        , |I        , stock_trade
2025-10-10T19:47:43.734Z, SPY   , 656.36           ,       7, D        , |I        , stock_trade
2025-10-10T19:47:43.738Z, SPY   , 656.36           ,      50, D        , |I        , stock_trade
2025-10-10T19:47:43.761Z, SPY   , 656.35           ,      25, P        , |I        , stock_trade
2025-10-10T19:47:43.973Z, SPY   , 656.36           ,       3, D        , |I        , stock_trade
2025-10-10T19:47:44.237Z, SPY   , 656.39           ,       3, P        , |F|I      , stock_trade
2025-10-10T19:47:44.515Z, SPY   , 656.3882         ,      42, D        , |I        , stock_trade
2025-10-10T19:47:44.518Z, SPY   , 656.36           ,      80, Z        , |F|I      , stock_trade
2025-10-10T19:47:44.523Z, SPY   , 656.34           ,       6, P        , |F|I      , stock_trade
2025-10-10T19:47:44.535Z, SPY   , 656.34           ,     100, P        , |F        , stock_trade
2025-10-10T19:47:44.541Z, SPY   , 656.3474         ,       1, D        , |I        , stock_trade
2025-10-10T19:47:44.544Z, SPY   , 656.33           ,      10, K        , |F|I      , stock_trade
2025-10-10T19:47:44.560Z, SPY   , 656.328          ,       1, D        , |I        , stock_trade
2025-10-10T19:47:44.655Z, SPY   , 656.31           ,     100, P        , |F        , stock_trade
2025-10-10T19:47:44.655Z, SPY   , 656.3            ,     100, P        ,           , stock_trade
2025-10-10T19:47:44.656Z, SPY   , 656.3            ,      35, P        , |I        , stock_trade
2025-10-10T19:47:44.657Z, SPY   , 656.3            ,       4, P        , |I        , stock_trade
2025-10-10T19:47:44.659Z, SPY   , 656.3            ,      10, U        , |F|I      , stock_trade
2025-10-10T19:47:44.659Z, SPY   , 656.3            ,     200, Z        , |F        , stock_trade
2025-10-10T19:47:44.657Z, SPY   , 656.3            ,     100, P        ,           , stock_trade
